ID_SETA	Mes_1	SETA_dist	ID_Alimentador	FC	Valor_Inst	Pmax	D_Instantanea	D.Int_PU	D.Int_Ajustada_1	FP
956	4640.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	8.86057632174972	5.156780182283612	0.00297242002285932	6.061002220211981	0.930
2258	4717.299999999999	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	7.575040033596818	5.47216422896481	0.004191712861137928	6.733819042903636	0.877
2286	12656.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	20.323003977953775	14.68121817178866	0.01124590718643326	18.066100058717577	0.877
582	3035.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	4.873602802867392	3.520661911455324	0.002696849582081617	4.332380979630835	0.877
2962	350.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	0.6683624380630178	0.38898126374984143	0.00022421271724154356	0.45718766747288664	0.930
957	7091.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	13.54102299515674	7.880760403571786	0.004542549651313671	9.26262214300068	0.930
958	5427.24	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	10.363895309580377	6.03169906821054	0.0034767320786342703	7.089334846901568	0.930
2949	78.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	0.14894934333975823	0.08668725306425036	4.996740555668684e-05	0.10188753732252899	0.930
2966	114.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	0.21769519411195434	0.12669675447851977	7.302928504438846e-05	0.14891255454831162	0.930
2968	4176.49	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	7.975454396988036	4.6416467378245	0.002675491918377526	5.455542060925245	0.930
520	27580.54	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	52.66799130712738	30.652323726008717	0.017668308046825947	36.02709357212185	0.930
644	1904.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	3.6358916630628166	2.1160580747991373	0.001219717181793997	2.487100911052503	0.930
1046	2342.53	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	3.761634521845454	2.7173825856479215	0.002081532471668419	3.343898654436448	0.877
2992	10531.22	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	16.91103239196479	12.216430028058166	0.009357863675719792	15.033033680496818	0.877
524	7212.17	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	11.58130211754732	8.366264322221003	0.006408612075914852	10.295178955474173	0.877
1106	8385.27	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	13.465066021350859	9.727084252477425	0.007451008861661127	11.969747695904134	0.877
2950	4419.93	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	7.097523306911919	5.127208962866139	0.003927474917077432	6.309331355288211	0.877
1213	0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	0.0	0.0	0.0	0.0	0.877
2643	13068.779999999999	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	20.98584607514244	15.160051392154566	0.011612696501257527	18.65533242141017	0.877
2967	1642.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	2.636723493347037	1.9047534954232757	0.0014590533818049473	2.3439108957343757	0.877
2973	6257.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	10.047490193588557	7.2582476375538585	0.005559864196074029	8.931699436425085	0.877
2963	305.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	0.5824301245977725	0.33896938698200463	0.00019538536788191649	0.39840639594065824	0.930
