Element, Nterminals, Nconductors, P_1, Q_1, ...
"Line.idlinea190_idtramos_146", 2, 3,    171.281,    85.5993,    171.281,    85.5993,    171.281,    85.5993,   -171.274,   -85.5993,   -171.274,   -85.5993,   -171.274,   -85.5993
"Line.idlinea191_idtramos_147", 2, 3,    55.9265,    28.0476,    55.9265,    28.0476,    55.9265,    28.0476,   -55.9254,    -28.051,   -55.9254,    -28.051,   -55.9254,    -28.051
"Line.idlinea195_idtramos_148", 2, 3,    1320.22,    662.853,    1320.22,    662.853,    1320.22,    662.853,   -1320.09,   -662.744,   -1320.09,   -662.744,   -1320.09,   -662.744
"Line.idlinea196_idtramos_149", 2, 3,    1319.92,    662.597,    1319.92,    662.597,    1319.92,    662.597,    -1319.3,   -662.204,    -1319.3,   -662.204,    -1319.3,   -662.204
"Line.idlinea196_idtramos_150", 2, 3,     1319.3,    662.206,     1319.3,    662.206,     1319.3,    662.206,   -1319.04,   -662.037,   -1319.04,   -662.037,   -1319.04,   -662.037
"Line.idlinea197_idtramos_151", 2, 3,    1316.11,    660.167,    1316.11,    660.167,    1316.11,    660.167,   -1309.78,   -654.811,   -1309.78,   -654.811,   -1309.78,   -654.811
"Line.idlinea197_idtramos_152", 2, 3,    1309.78,    654.811,    1309.78,    654.811,    1309.78,    654.811,   -1309.52,   -654.588,   -1309.52,   -654.588,   -1309.52,   -654.588
"Line.idlinea197_idtramos_153", 2, 3,    1309.52,    654.588,    1309.52,    654.588,    1309.52,    654.588,   -1309.51,   -654.583,   -1309.51,   -654.583,   -1309.51,   -654.583
"Line.idlinea198_idtramos_154", 2, 3,    24.3626,    12.1701,    24.3626,    12.1701,    24.3626,    12.1701,   -24.3625,   -12.1715,   -24.3625,   -12.1715,   -24.3625,   -12.1715
"Line.idlinea199_idtramos_155", 2, 3,    179.601,     89.577,    179.601,     89.577,    179.601,     89.577,   -179.598,   -89.5769,   -179.598,   -89.5769,   -179.598,   -89.5769
"Line.idlinea200_idtramos_156", 2, 3,   -35.3229,   -17.6991,   -35.3229,   -17.6991,   -35.3229,   -17.6991,    35.3232,    17.6964,    35.3232,    17.6964,    35.3232,    17.6964
"Line.idlinea29_idtramos_159", 2, 3,  -0.232278,  -0.175979,  -0.232278,  -0.175979,  -0.232278,  -0.175979,   0.232279,  0.0441049,   0.232279,  0.0441049,   0.232279,  0.0441049
"Line.idlinea30_idtramos_160", 2, 3,   -142.072,    -68.619,   -142.072,    -68.619,   -142.072,    -68.619,    142.075,    68.6181,    142.075,    68.6181,    142.075,    68.6181
"Line.idlinea31_idtramos_161", 2, 3,    145.224,    69.9686,    145.224,    69.9686,    145.224,    69.9686,   -145.221,   -69.9696,   -145.221,   -69.9696,   -145.221,   -69.9696
"Line.idlinea115_idtramos_162", 2, 3,   -24.2778,   -12.1221,   -24.2778,   -12.1221,   -24.2778,   -12.1221,    24.2783,    12.1158,    24.2783,    12.1158,    24.2783,    12.1158
"Line.idlinea160_idtramos_163", 2, 3,    165.733,    83.1202,    165.733,    83.1202,    165.733,    83.1202,   -165.613,   -83.1248,   -165.613,   -83.1248,   -165.613,   -83.1248
"Line.idlinea160_idtramos_164", 2, 3,    165.613,    83.1248,    165.613,    83.1248,    165.613,    83.1248,   -165.604,   -83.1251,   -165.604,   -83.1251,   -165.604,   -83.1251
"Line.idlinea117_idtramos_168", 2, 3,    8.04373,    4.26686,    8.04373,    4.26686,    8.04373,    4.26686,   -8.04368,   -4.27304,   -8.04368,   -4.27304,   -8.04368,   -4.27304
"Line.idlinea33_idtramos_169", 2, 3,    63.3373,    31.7679,    63.3373,    31.7679,    63.3373,    31.7679,   -63.3366,   -31.7728,   -63.3366,   -31.7728,   -63.3366,   -31.7728
"Line.idlinea118_idtramos_170", 2, 3,    18.4093,    9.17966,    18.4093,    9.17966,    18.4093,    9.17966,   -18.4092,    -9.1822,   -18.4092,    -9.1822,   -18.4092,    -9.1822
"Line.idlinea163_idtramos_172", 2, 3,    66.9511,    33.6669,    66.9511,    33.6669,    66.9511,    33.6669,   -66.9491,    -33.671,   -66.9491,    -33.671,   -66.9491,    -33.671
"Line.idlinea164_idtramos_173", 2, 3,    43.2618,    21.6037,    43.2618,    21.6037,    43.2618,    21.6037,    -43.261,   -21.6081,    -43.261,   -21.6081,    -43.261,   -21.6081
"Line.idlinea63_idtramos_174", 2, 3,    1.61123,   0.728953,    1.61123,   0.728953,    1.61123,   0.728953,   -1.61123,  -0.734225,   -1.61123,  -0.734225,   -1.61123,  -0.734225
"Line.idlinea119_idtramos_175", 2, 3,    47.5967,    23.7382,    47.5967,    23.7382,    47.5967,    23.7382,   -47.5835,   -23.8396,   -47.5835,   -23.8396,   -47.5835,   -23.8396
"Line.idlinea64_idtramos_176", 2, 3,   -7.60987,   -3.77834,   -7.60987,   -3.77834,   -7.60987,   -3.77834,    7.60994,    3.76956,    7.60994,    3.76956,    7.60994,    3.76956
"Line.idlinea64_idtramos_177", 2, 3,   -7.60994,   -3.76956,   -7.60994,   -3.76956,   -7.60994,   -3.76956,    7.60997,    3.76521,    7.60997,    3.76521,    7.60997,    3.76521
"Line.idlinea64_idtramos_178", 2, 3,   -7.60997,   -3.76521,   -7.60997,   -3.76521,   -7.60997,   -3.76521,    7.61005,     3.7553,    7.61005,     3.7553,    7.61005,     3.7553
"Line.idlinea64_idtramos_179", 2, 3,   -7.61005,    -3.7553,   -7.61005,    -3.7553,   -7.61005,    -3.7553,    7.61011,    3.74782,    7.61011,    3.74782,    7.61011,    3.74782
"Line.idlinea64_idtramos_180", 2, 3,   -7.61011,   -3.74782,   -7.61011,   -3.74782,   -7.61011,   -3.74782,    7.61015,     3.7436,    7.61015,     3.7436,    7.61015,     3.7436
"Line.idlinea64_idtramos_181", 2, 3,   -7.61015,    -3.7436,   -7.61015,    -3.7436,   -7.61015,    -3.7436,    7.61031,    3.72361,    7.61031,    3.72361,    7.61031,    3.72361
"Line.idlinea64_idtramos_182", 2, 3,   -7.61031,   -3.72361,   -7.61031,   -3.72361,   -7.61031,   -3.72361,    7.61059,    3.68939,    7.61059,    3.68939,    7.61059,    3.68939
"Line.idlinea64_idtramos_183", 2, 3,   -7.61059,   -3.68939,   -7.61059,   -3.68939,   -7.61059,   -3.68939,    7.61061,     3.6868,    7.61061,     3.6868,    7.61061,     3.6868
"Line.idlinea64_idtramos_184", 2, 3,   -7.61061,    -3.6868,   -7.61061,    -3.6868,   -7.61061,    -3.6868,    7.61156,    3.56779,    7.61156,    3.56779,    7.61156,    3.56779
"Line.idlinea64_idtramos_185", 2, 3,   -7.61156,   -3.56779,   -7.61156,   -3.56779,   -7.61156,   -3.56779,    7.61157,    3.56631,    7.61157,    3.56631,    7.61157,    3.56631
"Line.idlinea34_idtramos_186", 2, 3,    0.94402,   0.483115,    0.94402,   0.483115,    0.94402,   0.483115,  -0.944019,  -0.491255,  -0.944019,  -0.491255,  -0.944019,  -0.491255
"Line.idlinea36_idtramos_187", 2, 3,   0.336095,   0.668596,   0.336095,   0.668596,   0.336095,   0.668596,  -0.336095,  -0.670337,  -0.336095,  -0.670337,  -0.336095,  -0.670337
"Line.idlinea67_idtramos_189", 2, 3,    3.94325,    1.66759,    3.94325,    1.66759,    3.94325,    1.66759,   -3.94324,   -1.67095,   -3.94324,   -1.67095,   -3.94324,   -1.67095
"Line.idlinea67_idtramos_190", 2, 3,    3.94324,    1.67095,    3.94324,    1.67095,    3.94324,    1.67095,    -3.9431,    -1.8184,    -3.9431,    -1.8184,    -3.9431,    -1.8184
"Line.idlinea68_idtramos_191", 2, 3,    9.80482,    4.83181,    9.80482,    4.83181,    9.80482,    4.83181,   -9.80481,   -4.83499,   -9.80481,   -4.83499,   -9.80481,   -4.83499
"Line.idlinea69_idtramos_192", 2, 3,    51.0278,    25.4561,    51.0278,    25.4561,    51.0278,    25.4561,   -51.0263,   -25.4615,   -51.0263,   -25.4615,   -51.0263,   -25.4615
"Line.idlinea70_idtramos_193", 2, 3,   -43.7292,   -21.8062,   -43.7292,   -21.8062,   -43.7292,   -21.8062,    43.7326,    21.7814,    43.7326,    21.7814,    43.7326,    21.7814
"Line.idlinea71_idtramos_194", 2, 3,    247.909,    121.372,    247.909,    121.372,    247.909,    121.372,    -247.89,   -121.368,    -247.89,   -121.368,    -247.89,   -121.368
"Line.idlinea74_idtramos_196", 2, 3,    6.07699,    2.83702,    6.07699,    2.83702,    6.07699,    2.83702,   -6.07678,   -2.95775,   -6.07678,   -2.95775,   -6.07678,   -2.95775
"Line.idlinea75_idtramos_197", 2, 3,   -43.7203,   -21.8374,   -43.7203,   -21.8374,   -43.7203,   -21.8374,    43.7292,    21.8062,    43.7292,    21.8062,    43.7292,    21.8062
"Line.idlinea76_idtramos_198", 2, 3,    45.9985,    22.9692,    45.9985,    22.9692,    45.9985,    22.9692,   -45.9975,   -22.9737,   -45.9975,   -22.9737,   -45.9975,   -22.9737
"Line.idlinea77_idtramos_199", 2, 3,   -21.9367,   -11.0977,   -21.9367,   -11.0977,   -21.9367,   -11.0977,    21.9376,    11.0801,    21.9376,    11.0801,    21.9376,    11.0801
"Line.idlinea165_idtramos_200", 2, 3,    82.2865,    40.9794,    82.2865,    40.9794,    82.2865,    40.9794,   -82.2819,   -40.9816,   -82.2819,   -40.9816,   -82.2819,   -40.9816
"Line.idlinea166_idtramos_201", 2, 3,    56.2757,    28.0729,    56.2757,    28.0729,    56.2757,    28.0729,   -56.2744,   -28.0767,   -56.2744,   -28.0767,   -56.2744,   -28.0767
"Line.idlinea168_idtramos_202", 2, 3,    270.775,    135.165,    270.775,    135.165,    270.775,    135.165,   -270.661,   -135.134,   -270.661,   -135.134,   -270.661,   -135.134
"Line.idlinea168_idtramos_203", 2, 3,    270.661,    135.134,    270.661,    135.134,    270.661,    135.134,   -270.491,   -135.088,   -270.491,   -135.088,   -270.491,   -135.088
"Line.idlinea170_idtramos_204", 2, 3,    229.072,    114.373,    229.072,    114.373,    229.072,    114.373,   -228.799,    -114.34,   -228.799,    -114.34,   -228.799,    -114.34
"Line.idlinea171_idtramos_205", 2, 3,    31.7797,    15.8634,    31.7797,    15.8634,    31.7797,    15.8634,   -31.7781,   -15.8798,   -31.7781,   -15.8798,   -31.7781,   -15.8798
"Line.idlinea172_idtramos_206", 2, 3,    666.549,    332.894,    666.549,    332.894,    666.549,    332.894,   -666.358,   -332.831,   -666.358,   -332.831,   -666.358,   -332.831
"Line.idlinea176_idtramos_209", 2, 3,    82.6565,     41.398,    82.6565,     41.398,    82.6565,     41.398,   -82.6526,   -41.4028,   -82.6526,   -41.4028,   -82.6526,   -41.4028
"Line.idlinea177_idtramos_210", 2, 3,    710.316,    354.797,    710.316,    354.797,    710.316,    354.797,    -710.03,   -354.514,    -710.03,   -354.514,    -710.03,   -354.514
"Line.idlinea178_idtramos_211", 2, 3,     710.03,    354.514,     710.03,    354.514,     710.03,    354.514,   -709.494,   -354.189,   -709.494,   -354.189,   -709.494,   -354.189
"Line.idlinea183_idtramos_213", 2, 3,   -35.1851,   -17.5813,   -35.1851,   -17.5813,   -35.1851,   -17.5813,    35.1924,    17.5214,    35.1924,    17.5214,    35.1924,    17.5214
"Line.idlinea205_idtramos_214", 2, 3,    29.7681,     14.791,    29.7681,     14.791,    29.7681,     14.791,   -29.7676,   -14.7967,   -29.7676,   -14.7967,   -29.7676,   -14.7967
"Line.idlinea206_idtramos_215", 2, 3,    133.235,    66.4567,    133.235,    66.4567,    133.235,    66.4567,   -133.228,   -66.4585,   -133.228,   -66.4585,   -133.228,   -66.4585
"Line.idlinea206_idtramos_216", 2, 3,    133.228,    66.4585,    133.228,    66.4585,    133.228,    66.4585,   -133.225,   -66.4592,   -133.225,   -66.4592,   -133.225,   -66.4592
"Line.idlinea447_idtramos_612", 2, 3,    135.946,   -37.0421,    135.946,   -37.0421,    135.946,   -37.0421,   -135.926,    37.0327,   -135.926,    37.0327,   -135.926,    37.0327
"Line.idlinea447_idtramos_613", 2, 3,    135.926,   -37.0327,    135.926,   -37.0327,    135.926,   -37.0327,   -135.912,    37.0265,   -135.912,    37.0265,   -135.912,    37.0265
"Line.idlinea447_idtramos_614", 2, 3,    135.912,   -37.0265,    135.912,   -37.0265,    135.912,   -37.0265,   -135.901,    37.0215,   -135.901,    37.0215,   -135.901,    37.0215
"Line.idlinea447_idtramos_615", 2, 3,    135.901,   -37.0215,    135.901,   -37.0215,    135.901,   -37.0215,   -135.887,    37.0152,   -135.887,    37.0152,   -135.887,    37.0152
"Line.idlinea207_idtramos_217", 2, 3,    41.6103,    20.7995,    41.6103,    20.7995,    41.6103,    20.7995,   -41.6084,   -20.8105,   -41.6084,   -20.8105,   -41.6084,   -20.8105
"Line.idlinea208_idtramos_218", 2, 3,    63.1796,     31.694,    63.1796,     31.694,    63.1796,     31.694,   -63.1793,   -31.6965,   -63.1793,   -31.6965,   -63.1793,   -31.6965
"Line.idlinea209_idtramos_219", 2, 3,  -0.136155,  -0.272294,  -0.136155,  -0.272294,  -0.136155,  -0.272294,   0.136155,   0.266865,   0.136155,   0.266865,   0.136155,   0.266865
"Line.idlinea210_idtramos_220", 2, 3,    17.7871,    8.70777,    17.7871,    8.70777,    17.7871,    8.70777,   -17.7871,   -8.70964,   -17.7871,   -8.70964,   -17.7871,   -8.70964
"Line.idlinea210_idtramos_221", 2, 3,   0.238864, -0.0704463,   0.238864, -0.0704463,   0.238864, -0.0704463,  -0.238863,  -0.170876,  -0.238863,  -0.170876,  -0.238863,  -0.170876
"Line.idlinea210_idtramos_222", 2, 3,   0.238863,   0.170876,   0.238863,   0.170876,   0.238863,   0.170876,  -0.238863,  -0.195776,  -0.238863,  -0.195776,  -0.238863,  -0.195776
"Line.idlinea211_idtramos_223", 2, 3,     2.1119,    0.96511,     2.1119,    0.96511,     2.1119,    0.96511,    -2.1119,  -0.973751,    -2.1119,  -0.973751,    -2.1119,  -0.973751
"Line.idlinea212_idtramos_224", 2, 3,     2.5034,    1.29461,     2.5034,    1.29461,     2.5034,    1.29461,    -2.5034,    -1.2995,    -2.5034,    -1.2995,    -2.5034,    -1.2995
"Line.idlinea213_idtramos_225", 2, 3,    1.60661,   0.786632,    1.60661,   0.786632,    1.60661,   0.786632,   -1.60661,  -0.792427,   -1.60661,  -0.792427,   -1.60661,  -0.792427
"Line.idlinea214_idtramos_226", 2, 3,    27.5557,    14.1616,    27.5557,    14.1616,    27.5557,    14.1616,   -27.5468,   -14.2076,   -27.5468,   -14.2076,   -27.5468,   -14.2076
"Line.idlinea215_idtramos_227", 2, 3,    25.9402,    13.4209,    25.9402,    13.4209,    25.9402,    13.4209,   -25.9386,   -13.4432,   -25.9386,   -13.4432,   -25.9386,   -13.4432
"Line.idlinea216_idtramos_228", 2, 3,    36.9853,    18.9426,    36.9853,    18.9426,    36.9853,    18.9426,   -36.9786,   -18.9873,   -36.9786,   -18.9873,   -36.9786,   -18.9873
"Line.idlinea217_idtramos_229", 2, 3,    -61.694,   -30.7554,    -61.694,   -30.7554,    -61.694,   -30.7554,    61.7497,    30.7047,    61.7497,    30.7047,    61.7497,    30.7047
"Line.idlinea218_idtramos_230", 2, 3,   -61.7497,   -30.7047,   -61.7497,   -30.7047,   -61.7497,   -30.7047,    61.7524,    30.7006,    61.7524,    30.7006,    61.7524,    30.7006
"Line.idlinea219_idtramos_231", 2, 3,    46.3288,     22.497,    46.3288,     22.497,    46.3288,     22.497,   -46.3258,   -22.5057,   -46.3258,   -22.5057,   -46.3258,   -22.5057
"Line.idlinea220_idtramos_232", 2, 3,    38.1692,    19.1598,    38.1692,    19.1598,    38.1692,    19.1598,   -38.1412,   -19.2324,   -38.1412,   -19.2324,   -38.1412,   -19.2324
"Line.idlinea221_idtramos_233", 2, 3,     29.692,    14.8289,     29.692,    14.8289,     29.692,    14.8289,   -29.6914,   -14.8352,   -29.6914,   -14.8352,   -29.6914,   -14.8352
"Line.idlinea222_idtramos_234", 2, 3,    2.95307,   0.973891,    2.95307,   0.973891,    2.95307,   0.973891,   -2.95306,  -0.976498,   -2.95306,  -0.976498,   -2.95306,  -0.976498
"Line.idlinea223_idtramos_235", 2, 3,   0.383547, -0.00438615,   0.383547, -0.00438615,   0.383547, -0.00438615,  -0.383545,   -0.12427,  -0.383545,   -0.12427,  -0.383545,   -0.12427
"Line.idlinea223_idtramos_236", 2, 3,   0.383545,    0.12427,   0.383545,    0.12427,   0.383545,    0.12427,  -0.383545,  -0.126315,  -0.383545,  -0.126315,  -0.383545,  -0.126315
"Line.idlinea236_idtramos_237", 2, 3,   -30.2434,   -14.8824,   -30.2434,   -14.8824,   -30.2434,   -14.8824,     30.264,    14.7944,     30.264,    14.7944,     30.264,    14.7944
"Line.idlinea238_idtramos_240", 2, 3,     9.5602,    5.04781,     9.5602,    5.04781,     9.5602,    5.04781,    -9.5602,   -5.04832,    -9.5602,   -5.04832,    -9.5602,   -5.04832
"Line.idlinea240_idtramos_241", 2, 3,    4.75543,    2.51076,    4.75543,    2.51076,    4.75543,    2.51076,   -4.75543,   -2.51203,   -4.75543,   -2.51203,   -4.75543,   -2.51203
"Line.idlinea241_idtramos_242", 2, 3,    3.48578,    2.10255,    3.48578,    2.10255,    3.48578,    2.10255,   -3.48578,   -2.10418,   -3.48578,   -2.10418,   -3.48578,   -2.10418
"Line.idlinea242_idtramos_243", 2, 3,    658.039,    326.602,    658.039,    326.602,    658.039,    326.602,   -657.285,   -326.004,   -657.285,   -326.004,   -657.285,   -326.004
"Line.idlinea244_idtramos_244", 2, 3,   -504.348,   -248.183,   -504.348,   -248.183,   -504.348,   -248.183,    505.529,    248.691,    505.529,    248.691,    505.529,    248.691
"Line.idlinea245_idtramos_245", 2, 3,    109.581,     55.065,    109.581,     55.065,    109.581,     55.065,   -109.572,   -55.0772,   -109.572,   -55.0772,   -109.572,   -55.0772
"Line.idlinea123_idtramos_250", 2, 3,     46.999,    23.5865,     46.999,    23.5865,     46.999,    23.5865,   -46.9957,   -23.6001,   -46.9957,   -23.6001,   -46.9957,   -23.6001
"Line.idlinea123_idtramos_251", 2, 3,    46.9957,    23.6001,    46.9957,    23.6001,    46.9957,    23.6001,   -46.9937,   -23.6085,   -46.9937,   -23.6085,   -46.9937,   -23.6085
"Line.idlinea260_idtramos_299", 2, 3,    5.05361,    2.50734,    5.05361,    2.50734,    5.05361,    2.50734,   -5.05359,   -2.51185,   -5.05359,   -2.51185,   -5.05359,   -2.51185
"Line.idlinea260_idtramos_300", 2, 3,    5.05359,    2.51185,    5.05359,    2.51185,    5.05359,    2.51185,   -5.05357,   -2.51844,   -5.05357,   -2.51844,   -5.05357,   -2.51844
"Line.idlinea260_idtramos_301", 2, 3,    5.05357,    2.51844,    5.05357,    2.51844,    5.05357,    2.51844,   -5.05356,   -2.52242,   -5.05356,   -2.52242,   -5.05356,   -2.52242
"Line.idlinea260_idtramos_302", 2, 3,    5.05356,    2.52242,    5.05356,    2.52242,    5.05356,    2.52242,   -5.05353,   -2.53093,   -5.05353,   -2.53093,   -5.05353,   -2.53093
"Line.idlinea384_idtramos_500", 2, 3,    9.77334,    4.89545,    9.77334,    4.89545,    9.77334,    4.89545,    -9.7733,   -4.90244,    -9.7733,   -4.90244,    -9.7733,   -4.90244
"Line.idlinea388_idtramos_504", 2, 3,    54.9762,    27.3665,    54.9762,    27.3665,    54.9762,    27.3665,   -54.9742,   -27.3778,   -54.9742,   -27.3778,   -54.9742,   -27.3778
"Line.idlinea388_idtramos_505", 2, 3,    54.9742,    27.3778,    54.9742,    27.3778,    54.9742,    27.3778,   -54.9741,   -27.3779,   -54.9741,   -27.3779,   -54.9741,   -27.3779
"Line.idlinea388_idtramos_506", 2, 3,    54.9741,    27.3779,    54.9741,    27.3779,    54.9741,    27.3779,   -54.9736,    -27.381,   -54.9736,    -27.381,   -54.9736,    -27.381
"Line.idlinea458_idtramos_686", 2, 3,     10.586,   -1.60264,     10.586,   -1.60264,     10.586,   -1.60264,   -10.5859,    1.58336,   -10.5859,    1.58336,   -10.5859,    1.58336
"Line.idlinea458_idtramos_695", 2, 3,     10.584,   -1.22557,     10.584,   -1.22557,     10.584,   -1.22557,   -10.5838,    1.19394,   -10.5838,    1.19394,   -10.5838,    1.19394
"Line.idlinea459_idtramos_709", 2, 3,     10.276,  -0.643681,     10.276,  -0.643681,     10.276,  -0.643681,   -10.2757,   0.612199,   -10.2757,   0.612199,   -10.2757,   0.612199
"Line.idlinea460_idtramos_716", 2, 3,     9.3141,   -1.03329,     9.3141,   -1.03329,     9.3141,   -1.03329,    -9.3138,   0.999211,    -9.3138,   0.999211,    -9.3138,   0.999211
"Line.idlinea461_idtramos_717", 2, 3,    5.43164,   -2.71859,    5.43164,   -2.71859,    5.43164,   -2.71859,   -5.43162,    2.71365,   -5.43162,    2.71365,   -5.43162,    2.71365
"Line.idlinea464_idtramos_730", 2, 3,    4.53958,   -3.16113,    4.53958,   -3.16113,    4.53958,   -3.16113,   -4.53956,    3.15399,   -4.53956,    3.15399,   -4.53956,    3.15399
"Line.idlinea464_idtramos_731", 2, 3,    4.53956,   -3.15399,    4.53956,   -3.15399,    4.53956,   -3.15399,   -4.53942,    3.10632,   -4.53942,    3.10632,   -4.53942,    3.10632
"Line.idlinea249_idtramos_253", 2, 3,     -1.012,  -0.490011,     -1.012,  -0.490011,     -1.012,  -0.490011,    1.01201,   0.393574,    1.01201,   0.393574,    1.01201,   0.393574
"Line.idlinea250_idtramos_254", 2, 3,   -32.8941,   -16.3124,   -32.8941,   -16.3124,   -32.8941,   -16.3124,    32.9097,    16.1681,    32.9097,    16.1681,    32.9097,    16.1681
"Line.idlinea263_idtramos_311", 2, 3,   -6.81111,   -3.42917,   -6.81111,   -3.42917,   -6.81111,   -3.42917,    6.81115,    3.41401,    6.81115,    3.41401,    6.81115,    3.41401
"Line.idlinea261_idtramos_303", 2, 3,    1.43457,   0.804005,    1.43457,   0.804005,    1.43457,   0.804005,   -1.43457,  -0.810808,   -1.43457,  -0.810808,   -1.43457,  -0.810808
"Line.idlinea262_idtramos_304", 2, 3,   -6.48825,   -3.28819,   -6.48825,   -3.28819,   -6.48825,   -3.28819,    6.48826,    3.28237,    6.48826,    3.28237,    6.48826,    3.28237
"Line.idlinea262_idtramos_305", 2, 3,   -6.48826,   -3.28237,   -6.48826,   -3.28237,   -6.48826,   -3.28237,    6.48827,    3.27731,    6.48827,    3.27731,    6.48827,    3.27731
"Line.idlinea262_idtramos_306", 2, 3,   -6.48827,   -3.27731,   -6.48827,   -3.27731,   -6.48827,   -3.27731,    6.48829,    3.27066,    6.48829,    3.27066,    6.48829,    3.27066
"Line.idlinea892_idtramos_1594", 2, 3, -6.06263E-008, 5.8463E-010, -6.12932E-008, -2.75378E-010, -5.90902E-008, 2.19472E-009, 6.08866E-008, -0.00129152, 6.14225E-008, -0.00129152, 5.98702E-008, -0.00129152
"Line.idlinea39_idtramos_14", 2, 3,    15.0551,    6.76296,    15.0551,    6.76296,    15.0551,    6.76296,   -15.0551,   -6.76586,   -15.0551,   -6.76586,   -15.0551,   -6.76586
"Line.idlinea39_idtramos_15", 2, 3,    15.0551,    6.76586,    15.0551,    6.76586,    15.0551,    6.76586,    -15.055,   -6.76876,    -15.055,   -6.76876,    -15.055,   -6.76876
"Line.idlinea41_idtramos_16", 2, 3,   -20.5314,   -9.36556,   -20.5314,   -9.36556,   -20.5314,   -9.36556,    20.5343,    9.26953,    20.5343,    9.26953,    20.5343,    9.26953
"Line.idlinea42_idtramos_17", 2, 3,    4.67597,    2.08891,    4.67597,    2.08891,    4.67597,    2.08891,   -4.67596,   -2.09314,   -4.67596,   -2.09314,   -4.67596,   -2.09314
"Line.idlinea54_idtramos_18", 2, 3,    10.1174,    4.89994,    10.1174,    4.89994,    10.1174,    4.89994,   -10.1174,   -4.90355,   -10.1174,   -4.90355,   -10.1174,   -4.90355
"Line.idlinea55_idtramos_19", 2, 3,    2.38339,    0.87588,    2.38339,    0.87588,    2.38339,    0.87588,   -2.38338,  -0.898587,   -2.38338,  -0.898587,   -2.38338,  -0.898587
"Line.idlinea38_idtramos_20", 2, 3,    -5.4756,   -2.90264,    -5.4756,   -2.90264,    -5.4756,   -2.90264,    5.47605,     2.7004,    5.47605,     2.7004,    5.47605,     2.7004
"Line.idlinea38_idtramos_21", 2, 3,   -5.47605,    -2.7004,   -5.47605,    -2.7004,   -5.47605,    -2.7004,    5.47606,    2.69309,    5.47606,    2.69309,    5.47606,    2.69309
"Line.idlinea38_idtramos_22", 2, 3,   -5.47606,   -2.69309,   -5.47606,   -2.69309,   -5.47606,   -2.69309,     5.4761,    2.67822,     5.4761,    2.67822,     5.4761,    2.67822
"Line.idlinea38_idtramos_23", 2, 3,    -5.4761,   -2.67822,    -5.4761,   -2.67822,    -5.4761,   -2.67822,    5.47611,    2.67178,    5.47611,    2.67178,    5.47611,    2.67178
"Line.idlinea38_idtramos_24", 2, 3,   -5.47611,   -2.67178,   -5.47611,   -2.67178,   -5.47611,   -2.67178,    5.47612,    2.66899,    5.47612,    2.66899,    5.47612,    2.66899
"Line.idlinea38_idtramos_25", 2, 3,   -5.47612,   -2.66899,   -5.47612,   -2.66899,   -5.47612,   -2.66899,    5.47612,    2.66656,    5.47612,    2.66656,    5.47612,    2.66656
"Line.idlinea38_idtramos_26", 2, 3,   -5.47612,   -2.66656,   -5.47612,   -2.66656,   -5.47612,   -2.66656,    5.47619,    2.63603,    5.47619,    2.63603,    5.47619,    2.63603
"Line.idlinea22_idtramos_52", 2, 3,    10.5178,    5.14282,    10.5178,    5.14282,    10.5178,    5.14282,   -10.5178,   -5.14412,   -10.5178,   -5.14412,   -10.5178,   -5.14412
"Line.idlinea262_idtramos_307", 2, 3,   -6.48829,   -3.27066,   -6.48829,   -3.27066,   -6.48829,   -3.27066,     6.4883,    3.26547,     6.4883,    3.26547,     6.4883,    3.26547
"Line.idlinea262_idtramos_308", 2, 3,    -6.4883,   -3.26547,    -6.4883,   -3.26547,    -6.4883,   -3.26547,    6.48831,    3.26238,    6.48831,    3.26238,    6.48831,    3.26238
"Line.idlinea262_idtramos_309", 2, 3,   -6.48831,   -3.26238,   -6.48831,   -3.26238,   -6.48831,   -3.26238,    6.48832,    3.25666,    6.48832,    3.25666,    6.48832,    3.25666
"Line.idlinea262_idtramos_310", 2, 3,   -6.48832,   -3.25666,   -6.48832,   -3.25666,   -6.48832,   -3.25666,    6.48834,    3.24878,    6.48834,    3.24878,    6.48834,    3.24878
"Line.idlinea263_idtramos_312", 2, 3,   -6.81115,   -3.41401,   -6.81115,   -3.41401,   -6.81115,   -3.41401,    6.81118,    3.40326,    6.81118,    3.40326,    6.81118,    3.40326
"Line.idlinea264_idtramos_313", 2, 3,    1.08556,   -6.78533,    1.08556,   -6.78533,    1.08556,   -6.78533,   -1.08556,    6.78099,   -1.08556,    6.78099,   -1.08556,    6.78099
"Line.idlinea264_idtramos_314", 2, 3,    1.08556,   -6.78099,    1.08556,   -6.78099,    1.08556,   -6.78099,   -1.08555,    6.77783,   -1.08555,    6.77783,   -1.08555,    6.77783
"Line.idlinea107_idtramos_62", 2, 3, 5.96731E-008, 2.64698E-026, 5.96731E-008,          0, 5.96731E-008,          0, 5.47021E-008, -0.0138033, 5.47676E-008, -0.0138033, 5.47191E-008, -0.0138033
"Line.idlinea264_idtramos_315", 2, 3,    1.08555,   -6.77783,    1.08555,   -6.77783,    1.08555,   -6.77783,   -1.08553,    6.77129,   -1.08553,    6.77129,   -1.08553,    6.77129
"Line.idlinea264_idtramos_316", 2, 3,    1.08553,   -6.77129,    1.08553,   -6.77129,    1.08553,   -6.77129,   -1.08551,    6.75848,   -1.08551,    6.75848,   -1.08551,    6.75848
